recipient_id,amount,merchant_category,device_id,location,time_since_last_txn,iso_score,iso_anomaly,svm_score,svm_anomaly
6438,1149.24,1,8253,1,138.0,0.06421195274493985,0,41.29866084281687,0
5249,418.61,3,5018,4,588.0,0.0783143076905462,0,39.89533120452509,0
6611,717.56,3,8550,0,272.0,0.06841098343246399,0,36.23048406113651,0
2340,711.2,3,7041,0,450.0,0.0624249512861737,0,36.7440277532547,0
5404,1169.17,2,13,4,251.0,0.07774456518758088,0,40.80854014526645,0
3018,740.63,3,8275,1,360.0,0.08459019047014038,0,56.2744993818103,0
4185,317.47,3,1192,1,558.0,0.0405607416524858,0,24.042380194227377,0
4621,1847.98,2,2416,0,73.0,0.05427640714702231,0,37.099422415140424,0
3301,1879.82,2,5818,0,336.0,0.06223095719687244,0,62.635931091267594,0
2609,659.02,3,8009,4,399.0,0.09482247192334475,0,52.68954900610356,0
3823,4087.14,4,8825,0,249.0,0.022391659846591416,0,42.62645059843095,0
8138,4776.78,0,2845,0,441.0,0.001085660680072431,0,4.169778087329149,0
1102,1382.9,1,6496,3,581.0,0.054684164545850567,0,26.6304678056853,0
4125,1149.41,1,4491,0,379.0,0.07314604862465901,0,50.02138105660504,0
6764,1105.46,1,6515,3,312.0,0.1047064838896381,0,71.46593436638403,0
3017,296.79,1,5275,0,372.0,0.06479881906008084,0,37.926592083958155,0
5874,788.04,3,7122,4,121.0,0.10229902155022652,0,58.39113882220087,0
4847,131.49,1,9785,1,529.0,0.029449374590493127,0,10.47708659846002,0
7070,3256.48,4,6097,0,329.0,0.047565379005539365,0,57.837873556225986,0
8919,346.75,3,5611,3,173.0,0.08043062861142064,0,48.437949289975506,0
2922,2180.53,4,2288,3,448.0,0.07362063972142846,0,67.26281849106215,0
7116,404.23,3,385,0,347.0,0.06183975227885857,0,18.667504151617578,0
8477,814.9,6,7398,0,348.0,0.013772147779779309,0,2.2687960292510922,0
1663,4197.62,0,5325,1,549.0,0.014719269942233493,0,15.574697278063496,0
11,4399.65,0,1619,0,201.0,-0.028563932045020057,1,-9.645113970562335,1
5919,1348.19,1,2997,4,497.0,0.09634172849269157,0,50.571432975800235,0
8234,340.49,3,9597,4,544.0,0.031572084520129495,0,5.392232598357694,0
3803,1130.44,1,8237,5,419.0,0.07803481903993559,0,32.028917198893396,0
2523,3039.92,0,4312,3,75.0,0.06163270383347513,0,38.70550662375882,0
9315,7064.44,5,3148,3,231.0,-0.004005238376290077,1,21.998794898984556,0
4290,1089.17,1,5815,1,86.0,0.08327802119267308,0,50.14813964379388,0
2604,4707.48,5,6315,0,381.0,0.016101476564684636,0,42.39166135799974,0
1340,951.37,3,5547,3,157.0,0.10077410446575291,0,60.946988908217605,0
3532,890.14,3,9809,4,348.0,0.07769005501042614,0,41.419072008263896,0
3438,958.41,3,6102,3,301.0,0.11030571487257823,0,87.82661987273153,0
3622,1373.7,1,3364,1,371.0,0.08900982624295734,0,65.29803267839921,0
6637,156.12,3,2048,0,542.0,0.058831847738915366,0,15.340934113604163,0
7822,991.45,2,9912,4,177.0,0.04618279665138336,0,25.456277604013707,0
885,996.21,3,5221,5,172.0,0.07943333715787287,0,31.823189320916555,0
2174,519.38,3,7691,4,261.0,0.09918903728061468,0,53.6916846854206,0
9064,1745.44,0,5319,3,70.0,0.030687174597027744,0,19.949995955213836,0
9598,336.35,3,2118,1,369.0,0.05278507785684339,0,24.88304005124735,0
8998,1577.5,2,7559,3,271.0,0.06733696704740316,0,54.61720130058731,0
5033,4099.73,0,2269,4,86.0,0.048986321203694616,0,26.64742842995642,0
1369,310.7,0,627,4,569.0,0.004581243334794705,0,-13.386301021601298,1
7550,3234.23,0,3376,3,559.0,0.04950213142259674,0,26.381281405597264,0
16,2366.83,6,4908,5,296.0,-0.0024624417370580076,1,4.907602033661945,0
6413,4163.64,0,2121,4,353.0,0.05199373066813928,0,36.07693107369005,0
4946,2291.77,2,4768,4,137.0,0.10083543566311315,0,78.00649864760203,0
2620,2725.19,0,6193,4,362.0,0.079051152731764,0,48.18897950445012,0
6887,1498.22,6,7732,5,358.0,0.04321624997180151,0,16.219338117308382,0
274,802.05,0,799,1,164.0,0.022885688654230463,0,-4.189619719756777,1
4700,1261.34,1,7462,5,394.0,0.0772185844006264,0,42.39787397161959,0
5478,1648.63,5,2629,1,420.0,0.05516578558035967,0,54.81814405595492,0
2521,1370.74,2,900,4,531.0,0.06048454308802714,0,27.54168573514707,0
1153,1106.86,1,7313,4,376.0,0.08185589207229083,0,40.22318302583071,0
2443,622.59,1,9064,1,556.0,0.03955683552084732,0,12.809329742662968,0
6485,787.41,3,9637,3,419.0,0.06714945154176022,0,44.60798595061863,0
2394,251.82,1,1368,1,451.0,0.0548462306868972,0,25.827365742396296,0
1404,810.45,0,8876,0,226.0,0.01144156938002816,0,-1.100891836140292,1
7758,2530.7,2,1302,4,423.0,0.06335920813117735,0,47.763798873495205,0
6117,948.86,0,3456,4,336.0,0.08431087500683965,0,46.66117755360261,0
8259,342.41,3,4589,5,84.0,0.061574844120073746,0,20.820038453043537,0
9586,98.72,3,5896,0,475.0,0.03907345547950647,0,8.04024752474831,0
7537,203.84,3,4039,3,169.0,0.10293872529465048,0,60.7345807343072,0
6096,818.97,1,3368,4,297.0,0.104602171295605,0,62.67927972559403,0
122,1994.88,0,7036,0,180.0,-0.008703433917586212,1,0.7124481478628439,0
191,579.46,1,3895,5,443.0,0.04548025489438068,0,10.325443489674313,0
7408,691.46,1,5435,3,457.0,0.09116528323457368,0,55.93097943050137,0
5131,1578.39,5,7731,3,339.0,0.07116386708118766,0,67.64052059372986,0
414,277.25,1,5880,4,133.0,0.07051047176761044,0,20.209912802331928,0
4164,755.56,3,8492,0,93.0,0.051892407679069774,0,25.3940712721091,0
621,2001.43,0,7734,4,481.0,0.04036367919622941,0,12.44936942733949,0
135,948.3,3,7260,0,537.0,0.008494330558611929,0,4.898159241320286,0
9537,1846.66,2,8420,4,477.0,0.039499856492447805,0,21.212414156789237,0
6230,546.86,3,1086,3,276.0,0.09745291444459925,0,58.655029082076425,0
6309,616.6,2,7856,0,353.0,0.06669950953287046,0,40.87632012754389,0
6106,800.53,3,1596,0,229.0,0.08214286005029858,0,39.566869800511114,0
7904,493.44,3,898,5,400.0,0.05366832887333628,0,18.923407710991057,0
8959,5880.91,5,6432,4,467.0,-0.0020495691417257156,1,21.486657689221147,0
2463,511.84,3,7781,4,542.0,0.07176683689708968,0,32.59514961854279,0
7392,841.7,1,4014,1,588.0,0.0630325653907462,0,26.017860598587305,0
9718,148.64,3,5090,1,214.0,0.06312304226858106,0,29.368816747048953,0
6545,5531.49,5,6334,3,275.0,0.048576447474438234,0,69.30125935809778,0
4126,1810.04,0,8924,3,90.0,0.040424535825066776,0,27.004612884456805,0
1696,1362.34,0,8431,1,468.0,0.04867679194747765,0,16.916728622877997,0
5988,2166.86,0,3616,3,233.0,0.0787560445165944,0,61.18452472962355,0
8619,2100.88,0,1756,3,538.0,0.04076910165649972,0,13.795159284514867,0
2068,374.94,1,9976,5,183.0,0.02775198898619624,0,1.049542707258496,0
3294,3329.43,5,2413,4,95.0,0.04932338489416965,0,44.53232528937849,0
3395,2041.24,2,8216,0,497.0,0.04198035295606961,0,35.750586311306705,0
1042,1007.89,1,8587,3,105.0,0.06840516405210645,0,23.024453473943794,0
2099,942.51,6,958,4,484.0,0.011126862588723418,0,1.8639796807224798,0
7597,4417.84,0,4318,3,232.0,0.05771352104777738,0,45.280920805300156,0
3909,478.55,3,9028,1,334.0,0.08109803857505316,0,49.23167255537254,0
2018,2950.05,6,3003,4,425.0,0.03674983643818264,0,31.81338055493407,0
3686,1307.76,5,3637,5,462.0,0.04918526451269001,0,34.92487550206155,0
9168,346.32,1,1644,1,132.0,0.05367895674408152,0,10.465763829479869,0
1505,415.42,6,734,4,415.0,0.006803658833177351,0,-1.9504104054682188,1
3856,339.91,1,7082,4,139.0,0.09563220454224097,0,44.960631740461764,0
9153,1597.61,0,1293,1,205.0,0.036764554555253515,0,9.664893717400105,0
7177,2844.24,5,9240,3,549.0,0.016381049021913507,0,23.077848762633266,0
2605,3305.02,4,8658,4,225.0,0.05836032287299686,0,56.350212444295494,0
5295,295.44,3,8076,3,592.0,0.06582211690780543,0,32.422172167565236,0
6895,7049.75,4,8540,4,281.0,0.02332402870807737,0,36.00582980177907,0
1962,679.75,3,6647,0,259.0,0.06528125582999678,0,42.033384205092716,0
9045,1247.08,0,4533,0,246.0,0.04491230337085095,0,12.510890363122186,0
4873,4439.16,5,239,4,82.0,0.008374716577836061,0,19.12741679820445,0
4920,1972.26,0,1426,3,250.0,0.0682634003304054,0,47.20100571937812,0
1358,1556.71,6,2163,3,478.0,0.026415030632018666,0,16.75262382519685,0
1485,122.06,1,1735,4,96.0,0.059317479915357796,0,14.135940335097686,0
4186,261.01,3,985,0,281.0,0.05724503874842779,0,30.967256874383622,0
407,1008.32,6,6180,1,239.0,0.01793628348030274,0,14.826527986129634,0
842,1059.33,1,6701,5,395.0,0.058546994424526266,0,23.09901413766005,0
3680,1546.36,2,9886,4,312.0,0.06713639130226506,0,44.84219748722822,0
6938,1165.19,1,3144,4,583.0,0.07717092098366135,0,29.774060636336884,0
265,764.4,3,8723,0,587.0,-0.0021125888870718867,1,-11.135567124307258,1
1282,992.53,3,2041,3,486.0,0.07692405156857646,0,41.36993172452031,0
5096,6815.54,5,3605,0,91.0,-0.008401710799448958,1,21.351610001620514,0
5397,885.83,1,1121,0,296.0,0.06237400944078075,0,30.36275209279674,0
6242,1049.58,0,7407,1,397.0,0.062478404242543695,0,38.330392904783395,0
2556,719.9,6,5997,3,560.0,0.0291710171356393,0,16.310583419449586,0
5251,177.16,3,696,4,164.0,0.07023744265738874,0,35.98580004440615,0
8430,2990.67,6,9103,1,158.0,-0.014492099790392454,1,5.609369779694589,0
1543,4352.43,0,9907,1,513.0,-0.00983512713932011,1,-7.772239015471996,1
1180,380.15,2,865,4,130.0,0.053225287064476934,0,17.312635224891892,0
8012,2823.9,0,6109,1,392.0,0.05175115362102278,0,38.27241891037909,0
4019,2635.01,5,619,5,64.0,0.005961539831539242,0,8.1632462306507,0
7270,9528.53,5,2049,4,475.0,-0.022775637611152866,1,-10.208417862584952,1
6341,1663.16,0,9652,4,584.0,0.018709201925880103,0,-3.0480467307273784,1
8073,916.94,3,5505,1,257.0,0.09987860025640338,0,62.061966007091144,0
5360,266.15,1,5553,0,397.0,0.07942491965605825,0,40.06308512837549,0
2282,8673.5,5,2134,4,580.0,-0.041837973187502375,1,-19.191849570214416,1
876,2726.58,2,8950,0,490.0,-0.0020109128449220526,1,12.745279149527036,0
3206,604.93,1,2080,5,137.0,0.09009222259703792,0,23.382597177303637,0
7232,6170.98,5,6472,4,248.0,0.03336738592651434,0,48.13041818198286,0
6950,409.33,3,6280,3,415.0,0.09883811524690089,0,69.49282693214815,0
5425,1286.56,1,9766,1,335.0,0.05534427304306,0,36.899278515033984,0
8213,695.88,3,1923,1,488.0,0.06742373454330186,0,32.760801783216266,0
5027,237.66,3,6809,4,339.0,0.11176453865127356,0,67.48215879551134,0
2412,187.87,3,7943,1,170.0,0.07951052182216156,0,42.43065032948692,0
1368,2423.08,6,4767,4,88.0,0.033138949660260764,0,19.99451105953088,0
2565,2945.05,5,7935,1,92.0,0.011483003961398675,0,36.62492481390589,0
3561,927.29,1,4620,3,394.0,0.11443615337428731,0,72.82663598011189,0
9662,748.76,3,9755,1,365.0,0.023840183260513736,0,9.007707724071764,0
6278,2234.54,2,7452,3,496.0,0.07929258356752772,0,67.69091225967654,0
1579,1478.58,1,793,3,510.0,0.050629085960884335,0,23.044128880026136,0
96,4961.93,4,8229,0,260.0,-0.014512509475303692,1,13.668429177500443,0
1716,931.34,6,5128,0,276.0,0.025604804205043186,0,15.99978153769905,0
376,656.99,3,3327,5,369.0,0.06254036938031443,0,23.42054246139591,0
4864,810.77,3,822,5,210.0,0.07258720650658662,0,32.3297505596567,0
351,926.89,3,6967,1,320.0,0.060603584308367986,0,41.73265387862742,0
2178,1698.06,2,1319,0,370.0,0.04804291216833356,0,33.701427935557405,0
5666,443.64,2,8107,5,162.0,0.07513361872478247,0,34.402096230178046,0
3456,2058.67,6,5213,5,240.0,0.05180123080990651,0,32.01019202951238,0
5599,1608.02,0,7512,5,389.0,0.06336961958747095,0,27.94097118200645,0
4626,447.32,3,7910,0,504.0,0.05913323822965805,0,29.782417858030215,0
3559,261.88,3,6403,4,143.0,0.11232407989635845,0,57.38398385976902,0
227,2260.86,0,2238,0,523.0,-0.01680389402176352,1,-9.507328388171757,1
1832,777.74,1,3410,1,570.0,0.058674353257863854,0,23.125561748468527,0
5063,777.44,1,6500,4,443.0,0.10237109511580716,0,56.63260505674705,0
4900,6495.33,4,3105,1,369.0,0.028471265168960258,0,58.83092149637517,0
5238,6798.93,5,2661,4,496.0,0.00983519274427691,0,28.59264955768583,0
5526,875.89,0,7327,0,233.0,0.04784218009745467,0,25.03013433830688,0
6153,191.26,1,9201,0,523.0,0.02458946745896262,0,3.036536649858874,0
5729,2099.61,2,1550,5,324.0,0.0726765590248733,0,49.09408830593486,0
7405,790.18,3,4965,0,432.0,0.08091858665697188,0,43.46753341225903,0
8325,2643.36,2,9380,4,61.0,0.018290473035315502,0,20.74848543766879,0
2499,2529.99,2,7516,4,338.0,0.08520360971690721,0,69.7054117104876,0
6514,622.86,3,5974,4,404.0,0.11407265865340749,0,68.06666800858963,0
4139,1376.02,2,3219,5,151.0,0.09686583917102237,0,49.79674715022935,0
4754,1131.77,2,3091,0,478.0,0.060911883000203726,0,44.50469315973581,0
277,178.71,1,1752,5,579.0,0.0008216559304629056,0,-17.110716215328864,1
2199,720.92,6,9295,0,497.0,-0.014087050207002738,1,-12.43800861002292,1
9427,1237.69,0,6508,3,433.0,0.05057492392254059,0,22.435106047188384,0
221,251.3,1,8423,5,479.0,0.01734880370168368,0,-5.961591406467676,1
9139,393.87,3,1108,4,211.0,0.06140261459396096,0,21.046878677103166,0
4004,726.99,3,2231,3,260.0,0.10602366058056595,0,75.24914977245885,0
1959,1047.85,0,1189,4,178.0,0.05706315264955497,0,16.893652478798572,0
4259,3666.59,4,3108,1,400.0,0.05937249069176975,0,77.13480400282205,0
2578,666.29,2,5087,3,495.0,0.0866914956846136,0,61.26927998763131,0
6506,829.92,1,7405,3,329.0,0.09085227146554431,0,64.32124349167657,0
8511,1330.26,0,4317,0,214.0,0.046962862443148845,0,16.600240194283714,0
5440,1761.3,0,4777,3,366.0,0.09623390419850186,0,64.29420349334609,0
9041,1308.93,5,6512,5,132.0,0.027193802991104854,0,10.65724050876365,0
2477,1688.1,0,6949,0,458.0,0.032810727809930995,0,20.303748299788225,0
5909,914.29,3,7061,5,327.0,0.10114107890449697,0,54.212819279252045,0
5469,71.46,3,277,3,556.0,0.055189681933224155,0,19.49634569192139,0
7543,751.34,1,5053,0,532.0,0.05588916691506285,0,20.762318210157304,0
1412,4682.82,0,1468,1,512.0,0.0006068087556942992,0,0.015065846664171545,0
8215,950.72,1,7048,3,88.0,0.06698474776628793,0,37.54247143910834,0
8251,3346.84,0,8126,0,559.0,-0.011804198884204364,1,-8.306489996010924,1
8730,810.0,3,785,1,165.0,0.053422948197671905,0,22.303568464698344,0
8807,400.43,0,3106,0,111.0,0.023329324399073315,0,-4.265716067375436,1
5999,2905.23,0,6064,1,385.0,0.06761162763789519,0,52.12442032560887,0
2260,714.99,3,4580,5,424.0,0.08584230444969171,0,43.48494792181248,0
9113,793.9,3,6501,0,516.0,0.04597086058998756,0,13.358342417370949,0
9551,593.58,3,2132,3,306.0,0.06730075141757408,0,37.95873028471314,0
8279,1101.39,0,5419,5,566.0,0.028560766815384553,0,0.21596495200701327,0
4612,2136.52,2,4666,3,349.0,0.1031463526663946,0,99.02150048038087,0
1189,2491.61,2,6491,1,311.0,0.062004399019057965,0,62.92347954040923,0
2179,2582.46,6,3101,5,484.0,0.01697101662944911,0,11.403039843633763,0
1470,1755.12,2,7774,0,264.0,0.04709318023773401,0,37.086444842554755,0
6132,1765.63,6,2081,3,492.0,0.052186261541952605,0,31.4283718336967,0
1200,1335.65,6,7589,3,102.0,0.037102325535378955,0,14.583963445885104,0
3601,656.88,3,4111,5,181.0,0.10630867027931834,0,50.023454377457,0
8790,5557.94,4,6474,1,299.0,0.02844999127718295,0,45.962695668611246,0
1391,7232.39,5,4431,0,524.0,-0.025957529903430365,1,-1.7746391679735183,1
4448,733.73,3,6456,1,223.0,0.10358509299404717,0,73.53411087998168,0
8557,413.76,3,3332,0,228.0,0.06453546292418727,0,29.042278868266322,0
3965,816.12,4,6353,4,593.0,0.06605288014472549,0,34.45534015135004,0
3478,130.71,3,7259,0,122.0,0.07077679566782913,0,30.09452072038121,0
2178,876.6,3,3121,5,551.0,0.05821637793206402,0,21.94753955861782,0
3128,7818.37,5,1087,1,424.0,-0.02846230895387758,1,7.765573917157042,0
3493,4437.21,0,1783,1,336.0,0.028611049422184398,0,32.6429293178459,0
3240,1364.92,1,2605,5,358.0,0.0929442823042464,0,42.1635972695824,0
6427,4787.89,5,6294,1,461.0,0.021100592035107835,0,54.07568704878764,0
2402,816.89,3,5360,1,207.0,0.10052861531514162,0,66.57567420702313,0
6762,116.8,3,1581,3,70.0,0.08191326539888649,0,34.533117409212025,0
8013,942.11,1,7857,0,433.0,0.04696862373563648,0,19.907049541168647,0
532,587.63,6,34,4,301.0,0.001909158419279633,0,-11.675803682757177,1
4559,994.83,1,3791,0,552.0,0.04541083012026648,0,26.810832492867632,0
5587,252.42,3,4235,5,387.0,0.09371969266654956,0,50.30696058304093,0
7260,2854.5,6,352,3,242.0,0.021677396675752636,0,22.224088788823906,0
4513,907.08,1,3940,4,235.0,0.11526073996828728,0,66.0256836981992,0
6536,579.47,3,7312,5,246.0,0.1023976669017781,0,45.7271457137,0
963,51.53,3,6773,0,432.0,0.03945605577371081,0,19.830712964802757,0
9658,523.83,1,4010,3,204.0,0.06340952133328659,0,32.526431221340545,0
268,307.47,3,7988,3,537.0,0.04501458212933174,0,16.265138416575525,0
690,229.34,3,7487,1,522.0,0.04356482821499752,0,19.352142339171934,0
5337,3153.65,0,1894,0,306.0,0.02969321353886789,0,28.261946473607907,0
6369,136.48,1,3197,1,168.0,0.0799523670464618,0,44.72873938676412,0
6607,421.37,1,5813,4,116.0,0.09424160270467524,0,45.09669394390946,0
8594,7300.08,4,847,5,518.0,-0.044353299940319335,1,-17.432273732422217,1
7722,1135.88,2,477,0,117.0,0.030328261409163115,0,10.108964587159647,0
8052,791.42,1,1462,5,276.0,0.07180761056094553,0,19.88482348232546,0
5899,71.94,3,5133,1,456.0,0.09842184189013853,0,58.05884205055747,0
5497,4211.29,0,4018,5,228.0,0.058426612194922845,0,32.31263821413259,0
1279,2205.89,0,6444,0,433.0,0.01796421779337576,0,16.692714983839863,0
1707,1103.85,1,8772,5,436.0,0.061142280355949985,0,14.714706063033717,0
1752,7512.86,4,6564,4,235.0,0.015918799276002482,0,39.509979708352034,0
6174,1115.52,1,9250,5,371.0,0.06526638238766658,0,23.787585160113338,0
5142,1213.31,5,2730,3,509.0,0.07353447096956117,0,49.317131435785285,0
656,1140.66,0,5544,4,239.0,0.0683750797327673,0,25.62944188680558,0
282,1310.52,2,9264,3,498.0,0.025758355761442808,0,17.873826450912844,0
6114,9953.86,5,3306,4,391.0,-0.009360779963778043,1,6.763208921857611,0
4265,780.54,1,5740,0,434.0,0.0667289749363007,0,42.40563798425819,0
3627,996.44,5,6746,4,483.0,0.050991796917358445,0,44.11097884988331,0
8606,8710.9,5,7610,0,65.0,-0.04908677648821602,1,-15.816520615197447,1
5516,498.31,2,1514,3,377.0,0.09566361015623775,0,61.763888298557134,0
6719,4535.14,5,456,4,425.0,0.004317384153684656,0,28.349179187391258,0
7231,743.01,3,4185,0,466.0,0.07607603421063586,0,39.60153958372638,0
8595,232.29,0,7815,4,247.0,0.04886542422753326,0,15.187577235842909,0
9009,351.98,0,4011,3,535.0,0.0464469124218565,0,11.609719744867817,0
2384,2590.88,2,8927,1,244.0,0.05959408938350441,0,53.117373236421145,0
2944,418.72,2,3248,1,348.0,0.08399205462135045,0,61.82945977311314,0
4904,2478.32,2,6088,1,391.0,0.07950804042887705,0,84.84056121107031,0
1765,1038.61,4,1829,3,542.0,0.05790168893396053,0,30.069189230656235,0
6145,541.16,1,2948,0,396.0,0.07075688858194978,0,36.654517795451824,0
5055,2286.0,2,2489,5,380.0,0.07569440847902775,0,57.078511702910106,0
2314,650.46,3,9666,1,360.0,0.06337636099891847,0,34.058976436359615,0
2532,978.24,1,1654,5,128.0,0.07113254652454976,0,18.72750660179389,0
47,1867.75,0,9774,3,407.0,0.014087896375589493,0,0.2511549641655364,0
6880,572.62,3,2194,4,192.0,0.10477429749861139,0,53.48121893285281,0
878,4699.33,4,8066,0,369.0,-0.0045122364855381125,1,25.597763291115655,0
8400,1481.03,6,1164,0,493.0,-0.000926214761373112,1,-13.106431398387457,1
6626,452.45,3,5231,0,158.0,0.07602440306968478,0,43.00893636137823,0
726,1011.09,5,2408,0,389.0,0.0290910338189746,0,10.986216935770344,0
744,645.31,1,9989,0,335.0,-0.003344599033751283,1,-4.873313634659382,1
232,854.55,3,159,3,592.0,0.008574873967051033,0,-8.194845168243347,1
8366,915.53,3,8968,3,232.0,0.07478905347176462,0,43.81760418435121,0
7777,730.28,3,2190,1,361.0,0.08073434751742459,0,51.46769814708017,0
1659,2653.96,6,2318,1,476.0,0.010082994894032193,0,17.617352926753398,0
5031,1753.79,2,2820,4,396.0,0.1019760034876182,0,75.50151595913985,0
118,404.6,3,6130,0,109.0,0.021644208408370114,0,8.252292237241477,0
9392,741.21,1,5168,4,513.0,0.06306606831768452,0,20.996023201940062,0
4940,1821.93,6,8017,4,471.0,0.041058147629401964,0,27.91129914734671,0
6263,686.9,3,4208,5,433.0,0.08919641869071115,0,49.65736916860749,0
8074,681.14,6,7534,5,269.0,0.030521537479286986,0,4.5335425721318074,0
8983,3084.54,0,2344,3,223.0,0.031116457004326303,0,28.78164979362313,0
1316,3737.89,0,3057,4,199.0,0.048512109911389434,0,28.45440354986613,0
4204,4226.26,0,3939,0,317.0,0.025641706876278203,0,33.45157874404103,0
9677,708.95,1,7108,0,569.0,0.001368387472903576,0,-10.055422727787132,1
4867,293.3,0,9966,1,138.0,0.013077511627717642,0,4.268575410883884,0
9000,137.98,1,6225,5,452.0,0.046238914717947166,0,11.365003295644485,0
6744,568.06,1,7095,4,327.0,0.09929753700087562,0,53.72170797820925,0
7782,5843.46,5,4035,4,584.0,0.00021941081078458158,0,16.140029564841143,0
1398,476.0,1,4292,0,544.0,0.021117978442619312,0,10.24277530474528,0
8465,5523.07,5,8453,0,149.0,-0.0272279818718989,1,5.400051081730425,0
5798,268.95,3,4855,4,223.0,0.12062929655023502,0,69.62036966278538,0
1465,139.07,3,1374,1,512.0,0.0382557533665443,0,16.84036064087178,0
7607,492.05,3,5878,0,486.0,0.07446844993514568,0,31.370576984958632,0
9461,758.4,3,8619,4,101.0,0.03630564880944909,0,13.952208718955035,0
7198,2229.03,6,8589,1,111.0,0.017134690406314768,0,13.46544413363361,0
1940,2827.06,6,8756,1,591.0,-0.02269310147981629,1,-2.4939093613682957,1
3821,2460.95,2,6003,1,562.0,0.048578559381630915,0,55.76815217124144,0
4965,4408.44,0,1866,5,421.0,0.0333487528316857,0,16.090270111585625,0
7226,4054.99,0,7134,0,408.0,0.00734131011855077,0,18.25471812153299,0
3495,4852.27,4,2719,0,250.0,0.031104581412191856,0,51.201321767439026,0
9595,987.5,0,4223,3,187.0,0.04898013168796467,0,22.180749961197762,0
6752,3949.66,0,7679,1,304.0,0.042693859654912125,0,38.13982300108492,0
432,3444.63,0,6835,1,120.0,0.008748913957941529,0,12.465522818573888,0
4372,2268.81,6,963,4,153.0,0.0271939087189752,0,23.08275368349635,0
4437,1270.23,0,3325,3,572.0,0.06797043955191662,0,30.97018669873853,0
773,204.14,3,2397,0,219.0,0.049552600904679056,0,18.272042109441003,0
294,1398.41,1,260,4,354.0,0.0400569971537017,0,10.067275881875787,0
2037,590.4,0,6542,4,114.0,0.06356652651560823,0,21.47979108534645,0
7141,409.07,0,694,1,334.0,0.050665456007297216,0,16.314938659123897,0
5258,847.78,3,682,4,405.0,0.07382413942995669,0,46.69493512569528,0
9675,398.32,1,4517,1,311.0,0.06536621032356116,0,27.472586201828392,0
6337,3660.61,5,6365,0,446.0,0.01993937946199731,0,42.57620212914344,0
2330,3505.71,0,5475,5,144.0,0.043668361612626105,0,22.872391494549902,0
5133,1674.6,6,5726,5,322.0,0.046486892775469135,0,33.187746374859245,0
3398,3409.29,0,3075,5,204.0,0.05296556765093208,0,29.396178324285444,0
8179,2437.73,0,9810,1,355.0,0.00908848209255575,0,10.025965183310518,0
8530,3977.04,0,9408,3,518.0,0.0050687428896584175,0,-1.1637444342744345,1
7176,1353.39,6,3431,5,329.0,0.0435513826560362,0,22.2679189564422,0
3896,1111.57,6,7893,3,431.0,0.04942741511264204,0,35.748132845263285,0
6018,2680.7,0,860,3,197.0,0.051974730626399235,0,36.353492612627605,0
936,816.27,1,2308,5,365.0,0.07231686730843961,0,18.2930024021899,0
2173,4350.03,0,2398,5,316.0,0.03180701031365518,0,16.365726287136056,0
2932,128.1,3,4905,5,160.0,0.09235383249244711,0,39.28073565697699,0
7293,465.02,3,1123,5,326.0,0.07203021713123742,0,27.764169901861777,0
9257,3153.18,0,6665,4,195.0,0.02332008247843398,0,22.65496263149018,0
3815,1495.08,1,1433,0,215.0,0.06107096613233831,0,34.183163709182594,0
5083,159.81,3,1980,3,61.0,0.08661426179470894,0,42.783464164047274,0
1604,1292.53,1,6351,1,354.0,0.07917743431598995,0,52.140739343132736,0
8778,1066.05,0,6941,4,364.0,0.05745181053686399,0,24.832558206754413,0
8866,6192.39,5,6416,3,113.0,0.009961697196995911,0,28.413806305624632,0
3499,2743.98,5,8026,1,561.0,0.0019689790128695206,0,32.27305032576001,0
4725,2492.5,5,7106,3,409.0,0.06448525258268106,0,73.42013364512943,0
428,2297.3,5,1292,4,243.0,0.010164284484173391,0,21.803888103994467,0
8855,7570.24,4,8219,1,347.0,-0.012733351007404248,1,13.5132345282437,0
5308,2358.61,6,6633,3,595.0,0.028980343942914044,0,24.27147822242776,0
6314,1571.46,2,590,5,155.0,0.04860969717714125,0,25.523641871376213,0
9348,4577.24,0,7587,5,182.0,-0.0008421980349383462,1,-3.43026555582955,1
6971,4466.27,0,9921,5,62.0,-0.0152764339374446,1,-13.513552528374305,1
3285,1110.56,0,3119,5,386.0,0.06797382582140016,0,27.175221895861625,0
3956,2451.19,2,6216,1,524.0,0.06189232105594167,0,63.79338912433073,0
7669,1176.11,1,5182,4,111.0,0.07774554476176498,0,45.268704150977584,0
4098,2640.73,6,9891,1,260.0,0.0019894505949494823,0,20.16215525066346,0
8448,2919.21,6,5096,0,142.0,0.014341953749013037,0,9.230126129364919,0
2184,1452.11,1,8120,4,286.0,0.0867494311731638,0,48.29127735446647,0
5934,665.55,3,3374,0,569.0,0.04983729878295218,0,25.51649258059905,0
7169,677.98,6,6690,3,89.0,0.050220687579144996,0,21.765017597679645,0
9273,1628.9,5,7855,1,434.0,0.02240322209291279,0,20.452258744025272,0
7654,4093.66,0,6312,5,139.0,0.025628874179326022,0,16.74895275614918,0
3976,338.12,3,6198,0,243.0,0.08398334020250581,0,50.50905018365941,0
8097,981.61,0,1624,3,240.0,0.07175326143700522,0,28.710626201101974,0
6329,3693.03,4,8759,5,424.0,0.035796104277379004,0,35.10003948182714,0
6996,910.71,3,1450,1,534.0,0.0680237696675216,0,32.28205715153064,0
8944,2966.06,0,3728,0,117.0,0.016892733757429834,0,5.309420392763471,0
