Transaction_ID,User_ID,Timestamp,Amount,Transaction_Mode,Transaction_Type,Merchant_Category,UPI_App,Location_State,Device_Type,Is_First_Time_Payee,Days_Since_Last_Txn,Txn_Count_Last_7_Days,Avg_Amt_Last_30_Days,Amount_vs_Avg_Deviation,Weekday_Weekend,Time_Of_Day,Payee_Repetition_Count,Txn_Velocity_Per_Hour,Amount_Velocity_Per_Day,Usual_Transaction_Mode,Mode_Deviation,Merchant_Loyalty_Score,New_Payees_Last_7_Days,Repeat_vs_New_Ratio,Is_Fraud
TXN02653,user_82,2026-02-11 11:25:23.097021,869,Intent Link,P2P,Online Shopping,PhonePe,Delhi,Mobile,False,3,9,559,1,Weekday,Morning,2,0.74,718.71,UPI_ID,True,0.69,2,0.67,0
TXN02654,user_53,2026-03-09 08:17:23.097035,957,Phone Number,Self Transfer,Food & Restaurants,BHIM,Maharashtra,Mobile,True,7,4,420,1,Weekday,Morning,0,0.18,240.0,UPI_ID,True,0.42,5,0.0,0
TXN02655,user_72,2026-02-11 18:23:23.097049,1775,QR,P2M,Mobile Recharge,BHIM,Tamil Nadu,Desktop,False,10,4,899,1,Weekday,Evening,7,0.73,513.71,UPI_ID,True,0.78,3,1.75,1
TXN02656,user_76,2026-03-08 18:55:23.097063,675,UPI_ID,Self Transfer,Fuel,GPay,Maharashtra,Mobile,True,5,10,634,0,Weekend,Evening,7,0.71,905.71,Phone Number,True,0.23,4,1.4,0
TXN02657,user_13,2026-02-20 20:35:23.097076,1854,UPI_ID,P2P,Online Shopping,PhonePe,Karnataka,Desktop,False,10,13,964,1,Weekday,Evening,8,3.32,1790.29,Phone Number,True,0.49,5,1.33,0
TXN02658,user_58,2026-02-10 11:50:23.097090,1020,Phone Number,P2M,Mobile Recharge,PhonePe,Karnataka,Mobile,True,0,1,480,1,Weekday,Morning,3,0.11,68.57,Intent Link,True,0.58,4,0.6,0
TXN02659,user_16,2026-02-12 23:34:23.097103,561,UPI_ID,P2P,Grocery,Paytm,Maharashtra,Desktop,True,12,18,961,0,Weekday,Night,0,0.86,2471.14,QR,True,0.72,5,0.0,0
TXN02660,user_93,2026-02-19 20:14:23.097116,290,UPI_ID,Self Transfer,Bills & Utilities,GPay,Karnataka,Mobile,True,6,2,601,-1,Weekday,Evening,0,0.09,171.71,UPI_ID,False,0.61,3,0.0,0
TXN02661,user_83,2026-02-28 11:16:23.097130,569,UPI_ID,P2M,Fuel,GPay,Maharashtra,Desktop,True,5,12,315,1,Weekend,Morning,1,0.6,540.0,UPI_ID,False,0.69,2,0.33,0
TXN02662,user_20,2026-02-18 22:57:23.097144,813,QR,Self Transfer,Online Shopping,BHIM,Maharashtra,Desktop,False,10,7,999,0,Weekday,Night,8,0.77,999.0,Phone Number,True,0.26,1,4.0,0
TXN02663,user_99,2026-02-15 17:09:23.097158,115,Intent Link,P2P,Online Shopping,PhonePe,Delhi,Desktop,True,3,8,600,-1,Weekend,Evening,5,0.37,685.71,Phone Number,True,0.26,4,1.0,0
TXN02664,user_45,2026-03-01 22:52:23.097172,170,Intent Link,P2P,Bills & Utilities,Paytm,West Bengal,Mobile,False,2,12,197,0,Weekend,Night,0,1.11,337.71,QR,True,0.6,5,0.0,0
TXN02665,user_21,2026-02-20 15:12:23.097186,882,UPI_ID,P2P,Food & Restaurants,GPay,Karnataka,Mobile,False,10,15,535,1,Weekday,Afternoon,4,0.79,1146.43,Phone Number,True,0.41,2,1.33,0
TXN02666,user_35,2026-02-22 08:21:23.097200,521,Phone Number,Self Transfer,Mobile Recharge,GPay,Karnataka,Mobile,True,1,2,351,0,Weekend,Morning,6,0.14,100.29,Intent Link,True,0.66,1,3.0,0
TXN02667,user_3,2026-03-09 21:26:23.097214,178,Intent Link,P2M,Fuel,PhonePe,West Bengal,Mobile,False,11,16,338,0,Weekday,Night,3,0.67,772.57,Phone Number,True,0.83,5,0.5,0
TXN02668,user_82,2026-02-27 00:22:23.097227,1933,UPI_ID,P2P,Fuel,Paytm,West Bengal,Mobile,True,6,18,947,1,Weekday,Night,6,1.85,2435.14,UPI_ID,False,0.31,4,1.2,0
TXN02669,user_38,2026-02-20 19:40:23.097241,673,QR,P2M,Medical & Pharmacy,GPay,West Bengal,Mobile,False,14,10,592,0,Weekday,Evening,10,0.46,845.71,UPI_ID,True,0.42,0,10.0,0
TXN02670,user_55,2026-03-10 21:00:23.097254,1820,Intent Link,P2M,Medical & Pharmacy,BHIM,Karnataka,Mobile,True,6,16,56,32,Weekday,Night,2,1.85,128.0,Intent Link,False,0.29,2,0.67,0
TXN02671,user_4,2026-02-09 21:17:23.097268,1622,Intent Link,P2M,Grocery,GPay,West Bengal,Mobile,False,4,2,951,1,Weekday,Night,6,0.98,271.71,Phone Number,True,0.31,1,3.0,0
TXN02672,user_41,2026-02-15 21:53:23.097281,187,QR,Self Transfer,Medical & Pharmacy,BHIM,Karnataka,Desktop,False,11,12,203,0,Weekend,Night,3,0.68,348.0,Intent Link,True,0.44,1,1.5,0
TXN02673,user_53,2026-02-23 05:59:23.097295,1922,Intent Link,P2M,Online Shopping,BHIM,West Bengal,Mobile,False,9,18,561,2,Weekday,Night,0,0.85,1442.57,Intent Link,False,0.56,5,0.0,0
TXN02674,user_6,2026-03-11 15:12:23.097308,33,Phone Number,P2P,Online Shopping,PhonePe,Delhi,Desktop,False,4,11,295,-1,Weekday,Afternoon,4,0.76,463.57,Phone Number,False,0.64,3,1.0,0
TXN02675,user_37,2026-03-03 02:23:23.097322,903,Phone Number,Self Transfer,Food & Restaurants,BHIM,Maharashtra,Mobile,False,1,10,708,0,Weekday,Night,4,0.92,1011.43,UPI_ID,True,0.84,2,1.33,0
TXN02676,user_9,2026-02-24 12:46:23.097335,1468,Phone Number,Self Transfer,Food & Restaurants,Paytm,Delhi,Desktop,True,5,13,996,0,Weekday,Afternoon,3,0.91,1849.71,Intent Link,True,0.86,4,0.6,0
TXN02677,user_32,2026-02-11 20:14:23.097348,579,Intent Link,Self Transfer,Food & Restaurants,GPay,Tamil Nadu,Mobile,True,12,10,561,0,Weekday,Evening,9,0.9,801.43,Intent Link,False,0.75,5,1.5,0
TXN02678,user_25,2026-02-28 14:30:23.097362,1069,QR,P2M,Grocery,GPay,Delhi,Mobile,False,8,9,435,1,Weekend,Afternoon,9,0.76,559.29,Phone Number,True,0.9,4,1.8,0
TXN02679,user_82,2026-03-03 00:59:23.097376,342,Intent Link,Self Transfer,Bills & Utilities,GPay,West Bengal,Desktop,False,12,17,979,-1,Weekday,Night,8,2.11,2377.57,UPI_ID,True,0.71,3,2.0,0
TXN02680,user_8,2026-02-23 07:11:23.097389,1707,UPI_ID,Self Transfer,Transportation,BHIM,West Bengal,Mobile,True,10,3,523,2,Weekday,Morning,10,0.55,224.14,QR,True,0.25,2,3.33,0
TXN02681,user_3,2026-03-01 05:39:23.097403,1208,Phone Number,Self Transfer,Fuel,Paytm,West Bengal,Desktop,False,10,16,266,4,Weekend,Night,0,1.67,608.0,Phone Number,False,0.81,1,0.0,0
TXN02682,user_22,2026-02-27 00:18:23.097417,1090,Intent Link,P2P,Grocery,GPay,West Bengal,Mobile,False,9,8,710,1,Weekday,Night,7,2.28,811.43,QR,True,0.72,4,1.4,0
TXN02683,user_34,2026-03-01 21:38:23.097430,1033,QR,P2M,Bills & Utilities,Paytm,Delhi,Desktop,True,3,6,991,0,Weekend,Night,2,0.32,849.43,UPI_ID,True,0.9,2,0.67,0
TXN02684,user_60,2026-03-04 10:02:23.097444,1225,QR,P2P,Fuel,BHIM,Tamil Nadu,Mobile,True,3,4,402,2,Weekday,Morning,9,0.34,229.71,Intent Link,True,0.64,1,4.5,0
TXN02685,user_17,2026-02-23 17:19:23.097457,1545,Intent Link,P2P,Transportation,Paytm,Delhi,Mobile,True,8,2,212,6,Weekday,Evening,0,0.12,60.57,Intent Link,False,0.2,5,0.0,0
TXN02686,user_96,2026-02-28 10:08:23.097470,772,QR,Self Transfer,Transportation,BHIM,Tamil Nadu,Mobile,False,4,12,380,1,Weekend,Morning,4,3.78,651.43,Intent Link,True,0.7,0,4.0,0
TXN02687,user_35,2026-02-18 19:37:23.097484,866,QR,Self Transfer,Online Shopping,BHIM,West Bengal,Desktop,True,8,8,793,0,Weekday,Evening,1,0.45,906.29,QR,False,0.76,3,0.25,0
TXN02688,user_47,2026-03-07 04:20:23.097497,971,QR,P2P,Bills & Utilities,Paytm,Tamil Nadu,Desktop,False,7,5,804,0,Weekend,Night,5,2.44,574.29,Intent Link,True,0.48,2,1.67,1
TXN02689,user_15,2026-03-04 21:22:23.097511,1155,Intent Link,P2M,Fuel,PhonePe,Maharashtra,Desktop,True,15,1,375,2,Weekday,Night,5,0.55,53.57,QR,True,0.46,5,0.83,0
TXN02690,user_86,2026-03-05 09:02:23.097525,1621,UPI_ID,Self Transfer,Online Shopping,PhonePe,West Bengal,Desktop,True,14,12,276,5,Weekday,Morning,6,1.53,473.14,Phone Number,True,0.75,1,3.0,0
TXN02691,user_6,2026-03-11 04:38:23.097538,453,Intent Link,Self Transfer,Medical & Pharmacy,PhonePe,Karnataka,Desktop,True,9,12,529,0,Weekday,Night,3,9.75,906.86,UPI_ID,True,0.38,1,1.5,0
TXN02692,user_48,2026-03-12 12:54:23.097552,525,Phone Number,P2M,Grocery,GPay,Karnataka,Desktop,False,15,11,59,8,Weekday,Afternoon,5,0.53,92.71,Intent Link,True,0.72,3,1.25,0
TXN02693,user_21,2026-03-06 11:05:23.097566,1298,UPI_ID,P2M,Grocery,PhonePe,Tamil Nadu,Mobile,True,13,6,536,1,Weekday,Morning,4,0.29,459.43,UPI_ID,False,0.53,1,2.0,0
TXN02694,user_95,2026-02-13 08:59:23.097579,894,Phone Number,Self Transfer,Online Shopping,PhonePe,Tamil Nadu,Mobile,False,3,8,969,0,Weekday,Morning,9,1.96,1107.43,UPI_ID,True,0.3,0,9.0,0
TXN02695,user_53,2026-02-19 13:06:23.097592,1145,Phone Number,P2P,Mobile Recharge,PhonePe,Delhi,Mobile,True,9,1,870,0,Weekday,Afternoon,10,0.15,124.29,Phone Number,False,0.3,2,3.33,0
TXN02696,user_100,2026-02-18 15:23:23.097606,283,QR,Self Transfer,Food & Restaurants,PhonePe,Delhi,Mobile,False,1,1,591,-1,Weekday,Afternoon,3,0.06,84.43,Intent Link,True,0.79,1,1.5,0
TXN02697,user_92,2026-02-11 09:02:23.097619,1737,UPI_ID,Self Transfer,Mobile Recharge,BHIM,Karnataka,Mobile,False,8,8,604,2,Weekday,Morning,9,0.77,690.29,Intent Link,True,0.54,2,3.0,0
TXN02698,user_8,2026-02-11 22:35:23.097633,1437,QR,P2M,Medical & Pharmacy,GPay,Delhi,Mobile,True,0,20,403,3,Weekday,Night,7,1.27,1151.43,Phone Number,True,0.23,4,1.4,1
TXN02699,user_32,2026-02-12 08:59:23.097646,189,Phone Number,P2M,Mobile Recharge,BHIM,Maharashtra,Desktop,True,15,2,485,-1,Weekday,Morning,7,0.11,138.57,UPI_ID,True,0.84,1,3.5,0
TXN02700,user_24,2026-02-22 12:05:23.097659,792,QR,Self Transfer,Medical & Pharmacy,Paytm,Maharashtra,Mobile,True,8,11,874,0,Weekend,Afternoon,7,1.01,1373.43,QR,False,0.62,3,1.75,0
TXN02701,user_21,2026-02-09 23:29:23.097673,492,QR,Self Transfer,Bills & Utilities,Paytm,Maharashtra,Mobile,True,10,8,968,0,Weekday,Night,8,0.54,1106.29,UPI_ID,True,0.22,5,1.33,0
TXN02702,user_88,2026-03-11 21:28:23.097686,1916,Phone Number,P2P,Grocery,PhonePe,Delhi,Desktop,True,5,10,285,6,Weekday,Night,10,0.69,407.14,Phone Number,False,0.31,0,10.0,0
TXN02703,user_50,2026-02-25 19:22:23.097700,699,Phone Number,P2P,Bills & Utilities,Paytm,Karnataka,Mobile,True,6,17,901,0,Weekday,Evening,9,1.08,2188.14,QR,True,0.52,5,1.5,0
TXN02704,user_26,2026-02-13 05:48:23.097714,1933,UPI_ID,Self Transfer,Bills & Utilities,GPay,Delhi,Mobile,True,8,8,471,3,Weekday,Night,8,0.91,538.29,Phone Number,True,0.54,3,2.0,0
TXN02705,user_8,2026-02-23 18:12:23.097728,645,QR,P2P,Medical & Pharmacy,GPay,Karnataka,Mobile,False,2,12,550,0,Weekday,Evening,2,0.87,942.86,QR,False,0.62,1,1.0,0
TXN02706,user_39,2026-02-27 18:54:23.097741,1377,UPI_ID,P2M,Medical & Pharmacy,PhonePe,Delhi,Desktop,False,1,10,310,3,Weekday,Evening,10,0.73,442.86,QR,True,0.74,2,3.33,0
TXN02707,user_86,2026-02-14 11:54:23.097755,1474,Phone Number,Self Transfer,Mobile Recharge,GPay,Tamil Nadu,Mobile,False,11,1,99,14,Weekend,Morning,5,0.06,14.14,Phone Number,False,0.32,1,2.5,0
TXN02708,user_10,2026-03-08 02:41:23.097769,103,Phone Number,P2P,Medical & Pharmacy,Paytm,West Bengal,Desktop,False,15,14,417,-1,Weekend,Night,6,7.72,834.0,UPI_ID,True,0.34,5,1.0,0
TXN02709,user_22,2026-02-14 06:30:23.097783,710,Phone Number,P2M,Bills & Utilities,PhonePe,Maharashtra,Desktop,True,9,11,350,1,Weekend,Morning,2,0.46,550.0,Intent Link,True,0.41,0,2.0,1
TXN02710,user_86,2026-02-12 09:53:23.097796,985,QR,P2P,Online Shopping,GPay,West Bengal,Mobile,False,13,3,355,2,Weekday,Morning,2,0.23,152.14,Phone Number,True,0.66,5,0.33,1
TXN02711,user_95,2026-03-01 08:37:23.097810,389,Intent Link,P2M,Mobile Recharge,BHIM,Delhi,Desktop,False,1,3,344,0,Weekend,Morning,2,0.27,147.43,QR,True,0.66,2,0.67,0
TXN02712,user_38,2026-03-03 10:51:23.097823,1950,Intent Link,Self Transfer,Bills & Utilities,GPay,Tamil Nadu,Mobile,True,3,14,441,3,Weekday,Morning,0,3.41,882.0,UPI_ID,True,0.9,3,0.0,0
TXN02713,user_68,2026-02-16 16:00:23.097836,892,Intent Link,P2M,Fuel,GPay,Tamil Nadu,Desktop,False,2,13,598,0,Weekday,Afternoon,2,0.65,1110.57,UPI_ID,True,0.66,0,2.0,0
TXN02714,user_8,2026-02-26 10:39:23.097849,1967,UPI_ID,P2M,Food & Restaurants,PhonePe,Tamil Nadu,Desktop,False,1,7,280,6,Weekday,Morning,4,0.33,280.0,QR,True,0.26,4,0.8,1
TXN02715,user_59,2026-03-10 18:29:23.097863,1364,Phone Number,P2P,Bills & Utilities,PhonePe,Tamil Nadu,Desktop,False,10,9,730,1,Weekday,Evening,1,4.75,938.57,Phone Number,False,0.49,0,1.0,0
TXN02716,user_57,2026-02-10 04:42:23.097876,1217,Phone Number,P2P,Fuel,Paytm,Karnataka,Mobile,False,3,4,134,8,Weekday,Night,1,0.56,76.57,QR,True,0.29,2,0.33,0
TXN02717,user_7,2026-02-19 12:19:23.097890,1355,UPI_ID,P2M,Bills & Utilities,GPay,Tamil Nadu,Mobile,False,5,11,111,11,Weekday,Afternoon,8,0.53,174.43,UPI_ID,False,0.53,3,2.0,0
TXN02718,user_27,2026-02-16 04:44:23.097903,1194,UPI_ID,Self Transfer,Fuel,BHIM,Delhi,Mobile,False,15,7,753,1,Weekday,Night,1,1.32,753.0,Intent Link,True,0.42,0,1.0,0
TXN02719,user_90,2026-03-11 01:11:23.097916,426,Intent Link,P2P,Food & Restaurants,Paytm,Tamil Nadu,Desktop,False,5,16,850,0,Weekday,Night,2,2.02,1942.86,UPI_ID,True,0.21,1,1.0,0
TXN02720,user_93,2026-02-15 14:36:23.097929,66,Phone Number,P2P,Transportation,PhonePe,Karnataka,Mobile,True,0,20,852,-1,Weekend,Afternoon,10,0.9,2434.29,QR,True,0.61,4,2.0,0
TXN02721,user_74,2026-03-05 13:30:23.097943,923,UPI_ID,P2P,Food & Restaurants,BHIM,Tamil Nadu,Mobile,True,14,19,257,3,Weekday,Afternoon,4,0.92,697.57,UPI_ID,False,0.41,0,4.0,1
TXN02722,user_91,2026-02-22 07:44:23.097957,272,Phone Number,Self Transfer,Online Shopping,Paytm,Tamil Nadu,Mobile,False,13,5,956,-1,Weekend,Morning,4,0.71,682.86,QR,True,0.32,5,0.67,0
TXN02723,user_91,2026-02-26 19:45:23.097970,150,UPI_ID,P2P,Transportation,Paytm,Tamil Nadu,Mobile,True,14,13,239,0,Weekday,Evening,4,2.95,443.86,UPI_ID,False,0.39,4,0.8,1
TXN02724,user_55,2026-02-25 00:52:23.097984,699,Intent Link,Self Transfer,Bills & Utilities,GPay,Tamil Nadu,Desktop,True,4,20,639,0,Weekday,Night,10,2.95,1825.71,Intent Link,False,0.24,3,2.5,0
TXN02725,user_29,2026-02-20 05:18:23.097997,1092,QR,P2P,Bills & Utilities,PhonePe,Maharashtra,Desktop,False,2,8,169,5,Weekday,Night,1,0.4,193.14,Intent Link,True,0.47,2,0.33,0
TXN02726,user_11,2026-02-26 11:46:23.098010,583,Intent Link,P2P,Food & Restaurants,BHIM,West Bengal,Desktop,True,2,11,277,1,Weekday,Morning,10,0.53,435.29,Intent Link,False,0.21,1,5.0,0
TXN02727,user_87,2026-03-04 21:22:23.098024,431,Intent Link,P2M,Mobile Recharge,PhonePe,Karnataka,Mobile,False,7,19,441,0,Weekday,Night,10,0.89,1197.0,Intent Link,False,0.34,5,1.67,0
TXN02728,user_77,2026-02-20 05:21:23.098037,1410,Intent Link,P2P,Transportation,Paytm,Delhi,Mobile,True,1,13,257,4,Weekday,Night,6,1.47,477.29,Intent Link,False,0.85,5,1.0,0
TXN02729,user_7,2026-02-23 10:21:23.098051,737,Phone Number,P2M,Mobile Recharge,BHIM,Delhi,Desktop,True,9,14,421,1,Weekday,Morning,5,0.74,842.0,UPI_ID,True,0.79,0,5.0,0
TXN02730,user_54,2026-03-10 04:20:23.098064,1953,Intent Link,P2M,Grocery,GPay,West Bengal,Mobile,True,9,12,957,1,Weekday,Night,2,0.8,1640.57,UPI_ID,True,0.58,4,0.4,0
TXN02731,user_67,2026-03-03 21:23:23.098078,1601,Phone Number,Self Transfer,Mobile Recharge,GPay,Tamil Nadu,Desktop,False,14,8,280,5,Weekday,Night,1,0.92,320.0,Intent Link,True,0.22,3,0.25,0
TXN02732,user_86,2026-02-15 15:06:23.098091,141,UPI_ID,P2M,Medical & Pharmacy,BHIM,Delhi,Mobile,True,10,7,351,-1,Weekend,Afternoon,5,3.17,351.0,QR,True,0.58,5,0.83,0
TXN02733,user_51,2026-03-11 09:46:23.098104,537,Intent Link,P2M,Bills & Utilities,Paytm,Karnataka,Desktop,False,6,2,531,0,Weekday,Morning,6,0.11,151.71,Phone Number,True,0.43,3,1.5,1
TXN02734,user_41,2026-03-05 07:41:23.098118,1557,Intent Link,P2P,Fuel,GPay,Maharashtra,Mobile,False,1,16,865,1,Weekday,Morning,3,0.86,1977.14,QR,True,0.7,4,0.6,0
TXN02735,user_70,2026-03-10 16:16:23.098131,1691,QR,P2P,Bills & Utilities,Paytm,Tamil Nadu,Desktop,True,0,1,392,3,Weekday,Afternoon,10,0.07,56.0,UPI_ID,True,0.44,1,5.0,0
TXN02736,user_69,2026-02-15 05:16:23.098145,1376,Intent Link,P2M,Transportation,Paytm,Delhi,Desktop,True,8,13,347,3,Weekend,Night,1,2.12,644.43,UPI_ID,True,0.61,4,0.2,0
TXN02737,user_91,2026-02-12 03:38:23.098158,127,QR,P2M,Transportation,BHIM,Maharashtra,Desktop,True,0,3,716,-1,Weekday,Night,10,0.34,306.86,QR,False,0.75,1,5.0,0
TXN02738,user_5,2026-03-06 16:59:23.098172,25,Intent Link,P2M,Mobile Recharge,Paytm,West Bengal,Mobile,True,10,1,439,-1,Weekday,Afternoon,8,0.1,62.71,Phone Number,True,0.55,5,1.33,0
TXN02739,user_33,2026-02-12 20:47:23.098185,662,Phone Number,P2M,Bills & Utilities,PhonePe,West Bengal,Mobile,True,5,7,709,0,Weekday,Evening,10,1.1,709.0,Intent Link,True,0.41,4,2.0,0
TXN02740,user_11,2026-02-14 20:04:23.098198,1534,Intent Link,P2P,Fuel,BHIM,Tamil Nadu,Mobile,False,14,10,339,4,Weekend,Evening,3,1.14,484.29,QR,True,0.74,5,0.5,0
TXN02741,user_40,2026-02-26 03:35:23.098212,1624,Phone Number,P2P,Food & Restaurants,GPay,Tamil Nadu,Mobile,False,5,7,329,4,Weekday,Night,8,0.44,329.0,QR,True,0.58,5,1.33,0
TXN02742,user_21,2026-02-13 10:05:23.098226,895,UPI_ID,P2M,Food & Restaurants,BHIM,Karnataka,Mobile,False,1,13,741,0,Weekday,Morning,5,4.28,1376.14,QR,True,0.46,0,5.0,0
TXN02743,user_41,2026-02-23 20:55:23.098239,1387,Intent Link,P2M,Mobile Recharge,PhonePe,West Bengal,Mobile,False,8,17,988,0,Weekday,Evening,4,0.99,2399.43,Phone Number,True,0.84,1,2.0,0
TXN02744,user_39,2026-02-17 06:43:23.098253,454,QR,Self Transfer,Grocery,PhonePe,Delhi,Desktop,False,0,11,679,0,Weekday,Morning,3,0.84,1067.0,Intent Link,True,0.9,4,0.6,0
TXN02745,user_68,2026-02-28 15:15:23.098266,1221,QR,P2P,Transportation,Paytm,Maharashtra,Mobile,False,0,20,919,0,Weekend,Afternoon,5,1.71,2625.71,QR,False,0.62,1,2.5,0
TXN02746,user_80,2026-03-11 06:38:23.098280,317,UPI_ID,P2M,Medical & Pharmacy,GPay,West Bengal,Mobile,True,8,17,764,-1,Weekday,Morning,8,0.87,1855.43,UPI_ID,False,0.25,3,2.0,0
TXN02747,user_20,2026-02-20 19:36:23.098294,1139,QR,P2M,Online Shopping,GPay,Delhi,Desktop,False,4,9,311,3,Weekday,Evening,4,0.42,399.86,QR,False,0.22,0,4.0,0
TXN02748,user_40,2026-03-04 23:29:23.098307,951,UPI_ID,Self Transfer,Grocery,GPay,Karnataka,Desktop,False,14,5,367,2,Weekday,Night,3,0.24,262.14,Phone Number,True,0.43,4,0.6,1
TXN02749,user_42,2026-03-05 17:03:23.098321,1161,Intent Link,P2M,Transportation,PhonePe,Maharashtra,Desktop,True,8,16,895,0,Weekday,Evening,0,3.1,2045.71,QR,True,0.38,5,0.0,0
TXN02750,user_46,2026-02-16 13:30:23.098334,1141,Intent Link,P2M,Bills & Utilities,GPay,Delhi,Mobile,False,7,14,650,1,Weekday,Afternoon,2,1.32,1300.0,Phone Number,True,0.58,4,0.4,1
TXN02751,user_68,2026-03-06 17:55:23.098348,1040,Intent Link,P2P,Medical & Pharmacy,Paytm,Karnataka,Mobile,True,15,12,99,10,Weekday,Evening,7,0.73,169.71,UPI_ID,True,0.74,1,3.5,0
TXN02752,user_40,2026-03-11 17:20:23.098361,470,Phone Number,Self Transfer,Mobile Recharge,BHIM,Maharashtra,Desktop,True,15,2,517,0,Weekday,Evening,5,0.17,147.71,QR,True,0.47,3,1.25,0
TXN02753,user_18,2026-03-05 06:53:23.098375,624,Intent Link,P2M,Fuel,GPay,Maharashtra,Mobile,False,11,4,223,2,Weekday,Morning,5,0.21,127.43,QR,True,0.65,0,5.0,0
TXN02754,user_44,2026-03-06 22:09:23.098388,1011,Intent Link,P2M,Medical & Pharmacy,Paytm,Delhi,Desktop,True,7,13,357,2,Weekday,Night,5,0.69,663.0,QR,True,0.61,3,1.25,0
TXN02755,user_97,2026-02-22 08:45:23.098402,520,QR,P2M,Online Shopping,Paytm,Maharashtra,Mobile,True,8,15,491,0,Weekend,Morning,9,1.35,1052.14,Phone Number,True,0.43,2,3.0,0
TXN02756,user_64,2026-02-13 04:01:23.098416,271,UPI_ID,Self Transfer,Bills & Utilities,BHIM,Karnataka,Mobile,False,1,17,931,-1,Weekday,Night,9,2.34,2261.0,UPI_ID,False,0.37,5,1.5,0
TXN02757,user_93,2026-03-07 23:55:23.098430,1736,Phone Number,P2P,Online Shopping,GPay,Maharashtra,Desktop,True,10,3,722,1,Weekend,Night,8,0.37,309.43,Phone Number,False,0.81,1,4.0,0
TXN02758,user_36,2026-03-11 11:44:23.098444,217,Intent Link,Self Transfer,Grocery,GPay,West Bengal,Desktop,False,6,9,787,-1,Weekday,Morning,4,0.42,1011.86,Intent Link,False,0.79,5,0.67,0
TXN02759,user_23,2026-02-25 11:04:23.098458,1617,Intent Link,Self Transfer,Medical & Pharmacy,BHIM,Maharashtra,Desktop,True,10,15,779,1,Weekday,Morning,1,0.7,1669.29,Phone Number,True,0.29,0,1.0,0
TXN02760,user_21,2026-03-09 16:52:23.098471,232,Intent Link,P2P,Transportation,GPay,Delhi,Mobile,True,2,7,662,-1,Weekday,Afternoon,7,0.5,662.0,QR,True,0.79,0,7.0,0
TXN02761,user_54,2026-02-12 18:16:23.098485,1669,Intent Link,P2M,Mobile Recharge,BHIM,Maharashtra,Mobile,True,5,14,598,2,Weekday,Evening,4,1.71,1196.0,Intent Link,False,0.6,5,0.67,0
TXN02762,user_24,2026-03-08 07:52:23.098499,1295,UPI_ID,P2M,Transportation,BHIM,Tamil Nadu,Desktop,False,14,13,485,2,Weekend,Morning,7,0.87,900.71,Intent Link,True,0.43,0,7.0,0
TXN02763,user_89,2026-03-07 10:03:23.098512,1060,Phone Number,P2P,Grocery,PhonePe,Karnataka,Mobile,False,10,5,83,12,Weekend,Morning,0,0.69,59.29,QR,True,0.9,4,0.0,0
TXN02764,user_97,2026-03-09 14:01:23.098526,1280,Phone Number,P2P,Mobile Recharge,BHIM,Tamil Nadu,Mobile,False,0,11,127,9,Weekday,Afternoon,2,1.0,199.57,UPI_ID,True,0.53,0,2.0,0
TXN02765,user_86,2026-02-21 09:31:23.098540,873,Phone Number,P2P,Bills & Utilities,PhonePe,Maharashtra,Desktop,False,5,4,328,2,Weekend,Morning,1,0.44,187.43,Phone Number,False,0.89,3,0.25,0
TXN02766,user_47,2026-03-05 08:39:23.098553,1093,Phone Number,P2M,Food & Restaurants,BHIM,Karnataka,Desktop,True,9,6,177,5,Weekday,Morning,0,0.42,151.71,QR,True,0.67,0,0.0,0
TXN02767,user_74,2026-02-16 01:53:23.098566,1385,UPI_ID,P2M,Bills & Utilities,BHIM,West Bengal,Mobile,False,6,2,805,1,Weekday,Night,1,0.38,230.0,Intent Link,True,0.25,5,0.17,0
TXN02768,user_28,2026-03-02 07:00:23.098588,331,Intent Link,Self Transfer,Bills & Utilities,BHIM,Maharashtra,Desktop,False,9,13,149,1,Weekday,Morning,6,0.74,276.71,QR,True,0.83,3,1.5,0
TXN02769,user_15,2026-03-11 18:58:23.098602,295,QR,Self Transfer,Mobile Recharge,GPay,Karnataka,Mobile,False,4,7,883,-1,Weekday,Evening,6,0.33,883.0,QR,False,0.61,3,1.5,0
TXN02770,user_79,2026-02-13 11:35:23.098616,1059,Intent Link,P2M,Food & Restaurants,PhonePe,Delhi,Mobile,False,15,3,494,1,Weekday,Morning,9,0.22,211.71,Phone Number,True,0.32,1,4.5,0
TXN02771,user_95,2026-03-05 23:53:23.098630,218,QR,Self Transfer,Food & Restaurants,PhonePe,West Bengal,Mobile,True,3,5,667,-1,Weekday,Night,1,0.53,476.43,UPI_ID,True,0.2,1,0.5,0
TXN02772,user_100,2026-02-19 04:44:23.098644,1737,Intent Link,Self Transfer,Fuel,GPay,Karnataka,Mobile,True,1,12,837,1,Weekday,Night,7,1.47,1434.86,UPI_ID,True,0.88,3,1.75,1
TXN02773,user_42,2026-02-18 18:06:23.098658,1254,UPI_ID,P2M,Grocery,PhonePe,Maharashtra,Desktop,True,11,14,122,9,Weekday,Evening,1,1.13,244.0,QR,True,0.34,5,0.17,0
TXN02774,user_14,2026-03-09 05:06:23.098671,229,UPI_ID,Self Transfer,Online Shopping,BHIM,West Bengal,Mobile,False,1,19,97,1,Weekday,Night,9,1.28,263.29,QR,True,0.25,5,1.5,0
