Transaction_ID,User_ID,Timestamp,Amount,Transaction_Mode,Transaction_Type,Merchant_Category,UPI_App,Location_State,Device_Type,Is_First_Time_Payee,Days_Since_Last_Txn,Txn_Count_Last_7_Days,Avg_Amt_Last_30_Days,Amount_vs_Avg_Deviation,Weekday_Weekend,Time_Of_Day,Payee_Repetition_Count,Txn_Velocity_Per_Hour,Amount_Velocity_Per_Day,Usual_Transaction_Mode,Mode_Deviation,Merchant_Loyalty_Score,New_Payees_Last_7_Days,Repeat_vs_New_Ratio,Is_Fraud
TXN02220,user_35,2026-03-07 11:04:26.541190,904,Intent Link,Self Transfer,Medical & Pharmacy,Paytm,Delhi,Mobile,True,8,7,719,0.26,Weekend,Morning,7,0.05,719.0,Intent Link,False,0.45,2,2.33,0
TXN02221,user_15,2026-03-02 22:48:26.541207,374,Intent Link,P2M,Online Shopping,BHIM,Tamil Nadu,Mobile,False,8,2,430,-0.13,Weekday,Night,1,0.02,122.86,Intent Link,False,0.59,0,1.0,0
TXN02222,user_42,2026-02-12 15:07:26.541225,379,QR,P2M,Mobile Recharge,BHIM,Karnataka,Mobile,True,6,5,640,-0.41,Weekday,Afternoon,5,0.03,457.14,QR,False,0.43,2,1.67,0
TXN02223,user_16,2026-03-05 01:41:26.541243,880,Intent Link,P2P,Fuel,PhonePe,Delhi,Mobile,False,10,9,595,0.48,Weekday,Night,3,0.08,765.0,Phone Number,True,0.46,3,0.75,0
TXN02224,user_20,2026-02-13 15:55:26.541260,345,Intent Link,P2M,Bills & Utilities,BHIM,Delhi,Desktop,True,4,7,596,-0.42,Weekday,Afternoon,1,0.06,596.0,Intent Link,False,0.73,0,1.0,0
TXN02225,user_60,2026-02-28 02:36:26.541275,496,UPI_ID,P2P,Medical & Pharmacy,BHIM,Tamil Nadu,Mobile,False,6,2,610,-0.19,Weekend,Night,2,0.02,174.29,UPI_ID,False,0.46,3,0.5,0
TXN02226,user_96,2026-02-23 16:23:26.541291,788,Phone Number,P2M,Food & Restaurants,BHIM,Karnataka,Desktop,True,7,8,748,0.05,Weekday,Afternoon,3,0.09,854.86,Phone Number,False,0.47,2,1.0,0
TXN02227,user_12,2026-02-20 17:13:26.541307,390,QR,Self Transfer,Mobile Recharge,GPay,Delhi,Mobile,False,3,3,532,-0.27,Weekday,Evening,2,0.02,228.0,QR,False,0.71,2,0.67,0
TXN02228,user_69,2026-03-05 09:56:26.541323,583,QR,P2P,Online Shopping,Paytm,Delhi,Desktop,False,10,8,747,-0.22,Weekday,Morning,1,0.06,853.71,QR,False,0.67,0,1.0,0
TXN02229,user_70,2026-03-12 14:12:26.541343,560,UPI_ID,P2M,Food & Restaurants,GPay,West Bengal,Mobile,True,6,11,665,-0.16,Weekday,Afternoon,7,0.12,1045.0,UPI_ID,False,0.73,1,3.5,0
TXN02230,user_9,2026-02-13 03:28:26.541358,165,Intent Link,P2M,Online Shopping,Paytm,West Bengal,Mobile,False,2,11,301,-0.45,Weekday,Night,7,0.14,473.0,Intent Link,False,0.85,1,3.5,0
TXN02231,user_97,2026-03-10 02:38:26.541373,312,QR,P2P,Mobile Recharge,Paytm,Maharashtra,Desktop,False,4,7,291,0.07,Weekday,Night,6,0.04,291.0,QR,False,0.8,3,1.5,0
TXN02232,user_80,2026-03-08 11:03:26.541389,543,Phone Number,P2M,Medical & Pharmacy,PhonePe,West Bengal,Desktop,True,9,5,416,0.31,Weekend,Morning,1,0.03,297.14,Phone Number,False,0.72,3,0.25,0
TXN02233,user_37,2026-02-12 12:35:26.541404,899,Phone Number,Self Transfer,Fuel,PhonePe,West Bengal,Mobile,True,1,1,789,0.14,Weekday,Afternoon,7,0.02,112.71,Phone Number,False,0.43,3,1.75,0
TXN02234,user_90,2026-02-15 05:30:26.541419,315,Intent Link,Self Transfer,Bills & Utilities,BHIM,Delhi,Mobile,False,5,11,629,-0.5,Weekend,Night,8,0.12,988.43,Intent Link,False,0.71,0,8.0,0
TXN02235,user_7,2026-02-20 05:36:26.541435,386,QR,Self Transfer,Grocery,PhonePe,Karnataka,Desktop,False,6,9,693,-0.44,Weekday,Night,8,0.22,891.0,QR,False,0.29,6,8.0,1
TXN02236,user_88,2026-02-10 15:03:26.541450,946,Intent Link,P2M,Bills & Utilities,GPay,West Bengal,Desktop,True,8,11,677,0.4,Weekday,Afternoon,2,0.16,1063.86,Intent Link,False,0.59,2,0.67,0
TXN02237,user_66,2026-03-07 00:03:26.541466,394,UPI_ID,P2P,Online Shopping,GPay,Delhi,Desktop,True,2,1,467,-0.16,Weekend,Night,4,0.02,66.71,UPI_ID,False,0.48,1,2.0,0
TXN02238,user_60,2026-03-10 13:32:26.541482,518,Phone Number,Self Transfer,Food & Restaurants,Paytm,Tamil Nadu,Mobile,False,2,8,532,-0.03,Weekday,Afternoon,6,0.06,608.0,Phone Number,False,0.45,0,6.0,0
TXN02239,user_3,2026-02-09 17:24:26.541499,561,Phone Number,P2M,Bills & Utilities,PhonePe,Maharashtra,Desktop,False,10,1,496,0.13,Weekday,Evening,1,0.02,70.86,Phone Number,False,0.79,2,0.33,0
TXN02240,user_72,2026-02-21 22:07:26.541515,324,QR,P2P,Bills & Utilities,GPay,Karnataka,Mobile,False,7,8,336,-0.04,Weekend,Night,4,0.15,384.0,QR,False,0.81,0,4.0,0
TXN02241,user_57,2026-03-10 12:04:26.541531,227,QR,Self Transfer,Food & Restaurants,PhonePe,Karnataka,Desktop,False,4,2,322,-0.3,Weekday,Afternoon,5,0.02,92.0,QR,False,0.5,0,5.0,0
TXN02242,user_55,2026-02-28 18:39:26.541546,202,UPI_ID,P2M,Grocery,Paytm,Tamil Nadu,Desktop,False,4,4,250,-0.19,Weekend,Evening,6,0.03,142.86,Phone Number,True,0.86,2,2.0,0
TXN02243,user_14,2026-02-23 01:44:26.541564,753,UPI_ID,P2P,Fuel,PhonePe,Maharashtra,Mobile,True,9,9,547,0.38,Weekday,Night,4,0.09,703.29,UPI_ID,False,0.78,1,2.0,0
TXN02244,user_14,2026-02-18 21:59:26.541580,545,UPI_ID,P2P,Fuel,PhonePe,West Bengal,Desktop,False,7,1,661,-0.18,Weekday,Night,3,0.01,94.43,UPI_ID,False,0.63,3,0.75,0
TXN02245,user_64,2026-02-20 11:59:26.541596,620,Intent Link,Self Transfer,Grocery,Paytm,Maharashtra,Desktop,True,9,1,643,-0.04,Weekday,Morning,8,0.03,91.86,Intent Link,False,0.68,3,2.0,0
TXN02246,user_68,2026-02-10 12:11:26.541610,397,UPI_ID,Self Transfer,Mobile Recharge,Paytm,Karnataka,Desktop,True,8,4,730,-0.46,Weekday,Afternoon,8,0.05,417.14,UPI_ID,False,0.66,0,8.0,0
TXN02247,user_51,2026-03-08 13:23:26.541626,567,Intent Link,Self Transfer,Mobile Recharge,GPay,Karnataka,Desktop,True,1,10,504,0.12,Weekend,Afternoon,7,0.13,720.0,Intent Link,False,0.84,1,3.5,0
TXN02248,user_52,2026-02-12 23:40:26.541642,335,Phone Number,P2P,Online Shopping,PhonePe,West Bengal,Desktop,False,6,9,238,0.41,Weekday,Night,8,0.09,306.0,Phone Number,False,0.41,0,8.0,0
TXN02249,user_70,2026-02-16 13:40:26.541657,366,Intent Link,P2P,Bills & Utilities,GPay,Tamil Nadu,Mobile,True,5,8,558,-0.34,Weekday,Afternoon,5,0.08,637.71,Intent Link,False,0.4,0,5.0,0
TXN02250,user_70,2026-02-11 04:27:26.541674,500,QR,P2P,Fuel,BHIM,Delhi,Desktop,False,3,12,355,0.41,Weekday,Night,8,0.15,608.57,Phone Number,True,0.49,0,8.0,0
TXN02251,user_28,2026-03-09 18:51:26.541692,262,UPI_ID,Self Transfer,Medical & Pharmacy,Paytm,Maharashtra,Mobile,False,9,12,218,0.2,Weekday,Evening,7,0.48,373.71,UPI_ID,False,0.75,2,2.33,0
TXN02252,user_57,2026-02-24 10:24:26.541710,803,UPI_ID,Self Transfer,Medical & Pharmacy,GPay,Delhi,Mobile,False,6,11,666,0.21,Weekday,Morning,4,0.12,1046.57,UPI_ID,False,0.88,3,1.0,0
TXN02253,user_13,2026-03-04 19:37:26.541726,185,Intent Link,P2M,Mobile Recharge,Paytm,Karnataka,Desktop,False,4,8,320,-0.42,Weekday,Evening,3,0.15,365.71,Intent Link,False,0.46,0,3.0,0
TXN02254,user_70,2026-03-07 02:09:26.541741,583,Intent Link,Self Transfer,Fuel,GPay,Karnataka,Desktop,False,5,12,684,-0.15,Weekend,Night,8,0.08,1172.57,Intent Link,False,0.78,3,2.0,0
TXN02255,user_43,2026-02-26 02:05:26.541756,500,Intent Link,P2P,Online Shopping,Paytm,Delhi,Mobile,False,6,7,782,-0.36,Weekday,Night,8,0.07,782.0,Intent Link,False,0.61,2,2.67,0
TXN02256,user_59,2026-03-06 21:12:26.541771,843,Intent Link,P2M,Grocery,BHIM,Tamil Nadu,Mobile,False,5,10,564,0.49,Weekday,Night,3,0.26,805.71,UPI_ID,True,0.66,1,1.5,1
TXN02257,user_57,2026-02-18 08:48:26.541786,618,Intent Link,P2P,Mobile Recharge,Paytm,Delhi,Desktop,False,1,15,603,0.02,Weekday,Morning,4,5.79,603.0,QR,True,0.85,12,2.0,1
TXN02258,user_12,2026-03-11 09:00:26.541802,326,QR,P2P,Fuel,PhonePe,Karnataka,Mobile,False,4,7,424,-0.23,Weekday,Morning,1,0.06,424.0,QR,False,0.4,2,0.33,0
TXN02259,user_52,2026-03-11 14:37:26.541817,268,UPI_ID,P2M,Food & Restaurants,Paytm,West Bengal,Mobile,True,1,2,289,-0.07,Weekday,Afternoon,5,0.07,82.57,UPI_ID,False,0.45,3,1.25,0
TXN02260,user_51,2026-02-28 18:46:26.541832,555,UPI_ID,Self Transfer,Fuel,BHIM,Maharashtra,Desktop,False,3,6,385,0.44,Weekend,Evening,4,0.04,330.0,UPI_ID,False,0.4,0,4.0,0
TXN02261,user_83,2026-03-02 10:31:26.541849,324,UPI_ID,P2P,Mobile Recharge,GPay,Karnataka,Desktop,False,7,12,278,0.17,Weekday,Morning,8,0.11,476.57,UPI_ID,False,0.45,1,4.0,0
TXN02262,user_96,2026-02-26 14:43:26.541867,549,Intent Link,Self Transfer,Fuel,GPay,Maharashtra,Desktop,True,1,9,607,-0.1,Weekday,Afternoon,2,0.11,780.43,Intent Link,False,0.49,0,2.0,0
TXN02263,user_59,2026-02-27 08:08:26.541887,801,Phone Number,P2P,Online Shopping,PhonePe,Delhi,Desktop,False,5,5,699,0.15,Weekday,Morning,7,0.14,499.29,QR,True,0.9,2,2.33,0
TXN02264,user_2,2026-03-07 00:00:26.541903,464,Phone Number,Self Transfer,Medical & Pharmacy,Paytm,West Bengal,Mobile,True,5,12,544,-0.15,Weekend,Night,8,0.09,932.57,Phone Number,False,0.74,2,2.67,0
TXN02265,user_42,2026-03-06 23:36:26.541919,362,Phone Number,P2P,Bills & Utilities,PhonePe,West Bengal,Desktop,False,5,3,658,-0.45,Weekday,Night,2,0.05,282.0,Phone Number,False,0.79,3,0.5,0
TXN02266,user_30,2026-03-04 18:14:26.541938,525,Intent Link,Self Transfer,Fuel,GPay,Delhi,Desktop,False,3,10,621,-0.15,Weekday,Evening,8,0.16,887.14,Intent Link,False,0.72,3,2.0,0
TXN02267,user_51,2026-02-17 07:25:26.541959,628,UPI_ID,P2P,Transportation,BHIM,Tamil Nadu,Mobile,True,10,10,488,0.29,Weekday,Morning,4,0.09,697.14,UPI_ID,False,0.68,2,1.33,0
TXN02268,user_38,2026-03-06 20:51:26.541979,409,QR,Self Transfer,Mobile Recharge,BHIM,Delhi,Desktop,False,1,3,547,-0.25,Weekday,Evening,7,0.02,234.43,QR,False,0.83,2,2.33,0
TXN02269,user_24,2026-03-02 23:46:26.542002,230,Phone Number,Self Transfer,Fuel,PhonePe,Delhi,Desktop,False,6,2,201,0.14,Weekday,Night,8,0.01,57.43,Phone Number,False,0.73,0,8.0,0
TXN02270,user_99,2026-03-05 07:10:26.542024,444,UPI_ID,Self Transfer,Bills & Utilities,GPay,Maharashtra,Desktop,False,4,5,365,0.22,Weekday,Morning,8,0.07,260.71,UPI_ID,False,0.62,0,8.0,0
TXN02271,user_96,2026-02-14 19:25:26.542040,799,UPI_ID,P2P,Food & Restaurants,GPay,Tamil Nadu,Mobile,False,5,5,714,0.12,Weekend,Evening,8,0.04,510.0,UPI_ID,False,0.45,1,4.0,0
TXN02272,user_85,2026-02-24 14:03:26.542056,356,Intent Link,P2P,Online Shopping,GPay,Karnataka,Mobile,False,1,5,358,-0.01,Weekday,Afternoon,4,0.04,255.71,Intent Link,False,0.87,3,1.0,0
TXN02273,user_50,2026-02-19 10:12:26.542079,634,Intent Link,P2P,Grocery,BHIM,West Bengal,Mobile,False,8,8,443,0.43,Weekday,Morning,4,0.27,506.29,Intent Link,False,0.66,1,2.0,0
TXN02274,user_96,2026-02-12 20:08:26.542107,573,QR,Self Transfer,Bills & Utilities,BHIM,Maharashtra,Desktop,True,9,8,563,0.02,Weekday,Evening,8,0.12,643.43,QR,False,0.54,2,2.67,0
TXN02275,user_14,2026-02-12 18:32:26.542122,382,QR,P2M,Mobile Recharge,GPay,Tamil Nadu,Desktop,False,2,10,527,-0.28,Weekday,Evening,6,0.14,752.86,QR,False,0.76,3,1.5,0
TXN02276,user_41,2026-03-07 00:24:26.542139,609,Phone Number,Self Transfer,Bills & Utilities,PhonePe,Maharashtra,Mobile,False,10,5,468,0.3,Weekend,Night,8,0.03,334.29,Phone Number,False,0.51,0,8.0,0
TXN02277,user_86,2026-03-05 20:04:26.542155,351,Intent Link,P2M,Grocery,PhonePe,Tamil Nadu,Mobile,True,1,8,398,-0.12,Weekday,Evening,2,0.16,454.86,UPI_ID,True,0.66,3,0.5,0
TXN02278,user_40,2026-02-18 20:34:26.542170,545,UPI_ID,Self Transfer,Mobile Recharge,Paytm,Maharashtra,Mobile,False,4,10,414,0.32,Weekday,Evening,8,0.26,591.43,UPI_ID,False,0.75,0,8.0,0
TXN02279,user_43,2026-02-12 09:27:26.542189,619,Intent Link,Self Transfer,Mobile Recharge,BHIM,Delhi,Desktop,True,3,8,701,-0.12,Weekday,Morning,4,0.1,801.14,Intent Link,False,0.66,1,2.0,0
TXN02280,user_79,2026-02-25 06:11:26.542204,340,QR,P2P,Grocery,BHIM,Delhi,Desktop,True,2,2,246,0.38,Weekday,Morning,3,0.03,70.29,QR,False,0.73,2,1.0,0
TXN02281,user_33,2026-02-19 21:06:26.542220,592,Intent Link,P2M,Bills & Utilities,Paytm,Tamil Nadu,Mobile,False,8,2,556,0.06,Weekday,Night,5,0.01,158.86,Intent Link,False,0.44,2,1.67,0
TXN02282,user_46,2026-02-26 08:41:26.542237,372,Phone Number,Self Transfer,Mobile Recharge,Paytm,Tamil Nadu,Mobile,True,4,11,448,-0.17,Weekday,Morning,8,0.3,704.0,Phone Number,False,0.67,0,8.0,0
TXN02283,user_58,2026-03-08 15:53:26.542252,423,UPI_ID,Self Transfer,Transportation,BHIM,Karnataka,Desktop,True,2,6,547,-0.23,Weekend,Afternoon,6,0.05,468.86,Intent Link,True,0.43,3,1.5,0
TXN02284,user_35,2026-03-05 08:23:26.542269,138,Intent Link,P2M,Medical & Pharmacy,Paytm,Karnataka,Desktop,False,8,2,201,-0.31,Weekday,Morning,6,0.01,57.43,Intent Link,False,0.76,2,2.0,0
TXN02285,user_76,2026-02-20 00:53:26.542284,140,Phone Number,Self Transfer,Mobile Recharge,PhonePe,Maharashtra,Mobile,False,7,5,250,-0.44,Weekday,Night,1,0.04,178.57,Phone Number,False,0.49,3,0.25,0
TXN02286,user_40,2026-02-18 00:43:26.542301,961,Intent Link,P2P,Grocery,Paytm,Maharashtra,Desktop,True,9,1,718,0.34,Weekday,Night,7,0.01,102.57,QR,True,0.88,2,2.33,0
TXN02287,user_91,2026-02-24 13:43:26.542317,203,Intent Link,P2P,Grocery,BHIM,Karnataka,Mobile,False,10,7,289,-0.3,Weekday,Afternoon,7,0.22,289.0,Phone Number,True,0.62,0,7.0,0
TXN02288,user_59,2026-03-11 05:47:26.542334,224,Intent Link,P2P,Fuel,BHIM,Karnataka,Mobile,False,1,1,362,-0.38,Weekday,Night,8,0.01,51.71,Intent Link,False,0.54,3,2.0,0
TXN02289,user_54,2026-02-14 13:28:26.542395,395,Intent Link,P2M,Medical & Pharmacy,BHIM,West Bengal,Mobile,False,4,3,290,0.36,Weekend,Afternoon,4,0.03,124.29,Intent Link,False,0.71,0,4.0,0
TXN02290,user_68,2026-02-17 03:49:26.542418,310,QR,P2P,Medical & Pharmacy,GPay,Delhi,Desktop,False,6,11,458,-0.32,Weekday,Night,5,0.1,719.71,QR,False,0.58,1,2.5,0
TXN02291,user_15,2026-02-15 09:29:26.542442,585,Phone Number,Self Transfer,Food & Restaurants,Paytm,Tamil Nadu,Mobile,True,5,4,431,0.36,Weekend,Morning,2,0.03,246.29,Phone Number,False,0.6,0,2.0,0
TXN02292,user_78,2026-02-20 12:42:26.542462,432,Phone Number,P2P,Bills & Utilities,GPay,Delhi,Desktop,True,8,4,470,-0.08,Weekday,Afternoon,6,0.02,268.57,Phone Number,False,0.44,0,6.0,0
TXN02293,user_29,2026-03-08 19:30:26.542478,144,UPI_ID,P2P,Fuel,BHIM,West Bengal,Mobile,False,7,10,238,-0.39,Weekend,Evening,2,0.08,340.0,Intent Link,True,0.54,1,1.0,0
TXN02294,user_34,2026-03-11 04:40:26.542494,143,QR,Self Transfer,Food & Restaurants,GPay,West Bengal,Mobile,False,9,9,239,-0.4,Weekday,Night,4,0.08,307.29,QR,False,0.41,2,1.33,0
TXN02295,user_65,2026-02-13 02:40:26.542510,775,Intent Link,Self Transfer,Transportation,BHIM,Tamil Nadu,Mobile,False,1,17,584,0.33,Weekday,Night,2,5.11,83.43,Phone Number,True,0.82,8,0.67,1
TXN02296,user_36,2026-03-07 15:57:26.542525,338,QR,Self Transfer,Grocery,Paytm,West Bengal,Desktop,False,10,8,230,0.47,Weekend,Afternoon,6,0.05,262.86,QR,False,0.56,2,2.0,0
TXN02297,user_62,2026-03-07 07:23:26.542541,236,Intent Link,P2M,Transportation,PhonePe,Maharashtra,Desktop,False,8,1,338,-0.3,Weekend,Morning,6,0.01,48.29,Intent Link,False,0.72,0,6.0,0
TXN02298,user_13,2026-02-21 07:46:26.542557,1028,UPI_ID,P2P,Food & Restaurants,GPay,Maharashtra,Desktop,True,4,6,718,0.43,Weekend,Morning,3,0.1,615.43,UPI_ID,False,0.71,2,1.0,0
TXN02299,user_18,2026-03-08 01:25:26.542575,602,QR,P2P,Bills & Utilities,Paytm,Delhi,Desktop,True,5,8,618,-0.03,Weekend,Night,6,0.13,706.29,QR,False,0.79,2,2.0,0
TXN02300,user_12,2026-03-04 23:43:26.542590,220,Intent Link,P2P,Online Shopping,GPay,Maharashtra,Desktop,False,4,1,270,-0.19,Weekday,Night,6,0.02,38.57,Intent Link,False,0.87,3,1.5,0
TXN02301,user_61,2026-03-01 15:51:26.542606,420,QR,Self Transfer,Bills & Utilities,PhonePe,Delhi,Mobile,False,3,4,566,-0.26,Weekend,Afternoon,8,0.11,323.43,QR,False,0.5,2,2.67,0
TXN02302,user_45,2026-02-14 16:53:26.542623,605,UPI_ID,P2P,Online Shopping,GPay,Tamil Nadu,Desktop,False,6,10,732,-0.17,Weekend,Afternoon,7,0.07,1045.71,UPI_ID,False,0.76,1,3.5,0
TXN02303,user_6,2026-02-12 06:33:26.542638,420,QR,P2P,Online Shopping,Paytm,West Bengal,Desktop,True,10,9,302,0.39,Weekday,Morning,1,0.18,388.29,QR,False,0.77,3,0.25,0
TXN02304,user_58,2026-03-12 02:27:26.542654,498,Intent Link,P2P,Online Shopping,Paytm,West Bengal,Mobile,True,7,3,578,-0.14,Weekday,Night,8,0.07,247.71,Intent Link,False,0.5,1,4.0,0
TXN02305,user_91,2026-02-19 13:57:26.542669,221,Intent Link,Self Transfer,Grocery,PhonePe,Delhi,Mobile,False,8,8,424,-0.48,Weekday,Afternoon,2,0.09,484.57,QR,True,0.57,2,0.67,0
TXN02306,user_49,2026-02-12 17:49:26.542685,569,Intent Link,P2P,Grocery,Paytm,Maharashtra,Mobile,True,3,9,618,-0.08,Weekday,Evening,8,0.07,794.57,QR,True,0.73,0,8.0,0
TXN02307,user_100,2026-03-04 18:28:26.542701,576,QR,P2M,Transportation,Paytm,Delhi,Desktop,True,3,10,434,0.33,Weekday,Evening,8,0.09,620.0,QR,False,0.86,2,2.67,0
TXN02308,user_20,2026-02-10 11:14:26.542716,723,Phone Number,P2P,Transportation,GPay,Maharashtra,Mobile,False,2,1,525,0.38,Weekday,Morning,4,0.01,75.0,Intent Link,True,0.84,2,1.33,0
TXN02309,user_49,2026-03-10 16:56:26.542731,641,UPI_ID,P2M,Bills & Utilities,PhonePe,West Bengal,Mobile,True,7,10,556,0.15,Weekday,Afternoon,5,0.22,794.29,UPI_ID,False,0.27,11,1.67,1
TXN02310,user_94,2026-02-28 16:04:26.542747,313,UPI_ID,Self Transfer,Bills & Utilities,GPay,Delhi,Desktop,False,7,12,311,0.01,Weekend,Afternoon,8,0.08,533.14,UPI_ID,False,0.56,0,8.0,0
TXN02311,user_5,2026-02-18 21:59:26.542762,243,UPI_ID,Self Transfer,Transportation,GPay,West Bengal,Mobile,True,1,10,380,-0.36,Weekday,Night,6,0.11,542.86,UPI_ID,False,0.54,1,3.0,0
TXN02312,user_96,2026-03-07 09:38:26.542780,275,Phone Number,P2M,Fuel,PhonePe,Karnataka,Mobile,True,4,7,215,0.28,Weekend,Morning,7,0.14,215.0,Phone Number,False,0.83,0,7.0,0
TXN02313,user_92,2026-02-18 00:52:26.542803,346,UPI_ID,Self Transfer,Grocery,Paytm,Maharashtra,Desktop,True,1,7,327,0.06,Weekday,Night,4,0.05,327.0,UPI_ID,False,0.89,0,4.0,0
TXN02314,user_73,2026-02-10 01:02:26.542826,654,UPI_ID,P2P,Food & Restaurants,BHIM,Delhi,Desktop,True,10,7,508,0.29,Weekday,Night,3,0.19,508.0,UPI_ID,False,0.88,0,3.0,0
TXN02315,user_30,2026-03-09 13:13:26.542843,493,UPI_ID,P2P,Bills & Utilities,GPay,Maharashtra,Mobile,False,9,7,414,0.19,Weekday,Afternoon,5,0.17,414.0,UPI_ID,False,0.79,3,1.25,0
TXN02316,user_3,2026-03-03 10:38:26.542865,717,UPI_ID,Self Transfer,Mobile Recharge,GPay,Karnataka,Mobile,True,5,4,721,-0.01,Weekday,Morning,6,0.1,412.0,UPI_ID,False,0.57,0,6.0,0
TXN02317,user_59,2026-03-07 04:18:26.542889,442,UPI_ID,P2P,Medical & Pharmacy,PhonePe,Delhi,Mobile,True,7,9,733,-0.4,Weekend,Night,6,0.06,942.43,UPI_ID,False,0.48,1,3.0,0
TXN02318,user_25,2026-02-22 20:22:26.542907,312,UPI_ID,Self Transfer,Fuel,GPay,Tamil Nadu,Desktop,False,10,2,329,-0.05,Weekend,Evening,1,0.03,94.0,UPI_ID,False,0.83,1,0.5,0
TXN02319,user_31,2026-02-14 04:21:26.542923,693,Phone Number,Self Transfer,Grocery,BHIM,Maharashtra,Desktop,True,4,8,497,0.39,Weekend,Night,3,0.05,568.0,Phone Number,False,0.58,0,3.0,0
TXN02320,user_15,2026-02-10 03:38:26.542939,374,Phone Number,P2M,Food & Restaurants,BHIM,Maharashtra,Mobile,False,2,3,453,-0.17,Weekday,Night,2,0.02,194.14,Phone Number,False,0.87,0,2.0,0
TXN02321,user_13,2026-03-06 08:41:26.542959,195,QR,P2P,Medical & Pharmacy,Paytm,Tamil Nadu,Mobile,False,10,3,218,-0.11,Weekday,Morning,4,0.03,93.43,QR,False,0.61,0,4.0,0
TXN02322,user_44,2026-03-05 08:47:26.542977,294,Phone Number,Self Transfer,Food & Restaurants,Paytm,West Bengal,Mobile,True,1,1,333,-0.12,Weekday,Morning,6,0.01,47.57,Phone Number,False,0.55,3,1.5,0
TXN02323,user_51,2026-03-07 18:59:26.542994,246,QR,P2M,Transportation,Paytm,Tamil Nadu,Mobile,True,10,8,416,-0.41,Weekend,Evening,5,0.13,475.43,QR,False,0.72,3,1.25,0
TXN02324,user_48,2026-02-13 04:51:26.543011,737,Phone Number,P2P,Food & Restaurants,GPay,West Bengal,Mobile,True,4,12,605,0.22,Weekday,Night,5,0.25,1037.14,Phone Number,False,0.45,3,1.25,0
TXN02325,user_45,2026-03-08 20:50:26.543034,385,Intent Link,P2P,Medical & Pharmacy,Paytm,Tamil Nadu,Mobile,False,8,9,759,-0.49,Weekend,Evening,1,0.1,975.86,Intent Link,False,0.58,0,1.0,0
TXN02326,user_3,2026-03-04 04:17:26.543054,684,Intent Link,Self Transfer,Medical & Pharmacy,PhonePe,Tamil Nadu,Mobile,True,5,7,589,0.16,Weekday,Night,5,0.05,589.0,Intent Link,False,0.87,1,2.5,0
TXN02327,user_63,2026-03-10 15:30:26.543080,505,Intent Link,P2M,Food & Restaurants,Paytm,Delhi,Mobile,False,2,4,430,0.17,Weekday,Afternoon,4,0.03,245.71,Intent Link,False,0.69,2,1.33,0
TXN02328,user_57,2026-02-10 07:02:26.543102,190,UPI_ID,P2P,Mobile Recharge,GPay,Karnataka,Desktop,False,8,4,239,-0.21,Weekday,Morning,6,0.08,136.57,UPI_ID,False,0.56,2,2.0,0
TXN02329,user_33,2026-03-08 01:39:26.543127,391,UPI_ID,P2P,Fuel,Paytm,Tamil Nadu,Mobile,False,7,3,556,-0.3,Weekend,Night,2,0.03,238.29,UPI_ID,False,0.62,0,2.0,0
TXN02330,user_20,2026-02-14 09:57:26.543148,284,UPI_ID,P2M,Mobile Recharge,Paytm,Delhi,Mobile,True,4,1,464,-0.39,Weekend,Morning,1,0.02,66.29,UPI_ID,False,0.45,3,0.25,0
TXN02331,user_54,2026-03-07 10:49:26.543164,630,Phone Number,P2P,Food & Restaurants,BHIM,Maharashtra,Desktop,True,6,1,744,-0.15,Weekend,Morning,2,0.01,106.29,Phone Number,False,0.53,3,0.5,0
TXN02332,user_22,2026-02-23 12:55:26.543182,404,UPI_ID,Self Transfer,Mobile Recharge,BHIM,Delhi,Desktop,True,3,4,568,-0.29,Weekday,Afternoon,7,0.03,324.57,UPI_ID,False,0.79,0,7.0,0
TXN02333,user_49,2026-03-03 04:06:26.543198,642,Phone Number,P2M,Transportation,PhonePe,Delhi,Mobile,False,6,12,445,0.44,Weekday,Night,8,0.37,762.86,Phone Number,False,0.74,3,2.0,0
TXN02334,user_84,2026-02-13 07:08:26.543213,359,QR,P2P,Grocery,PhonePe,West Bengal,Desktop,False,2,10,548,-0.34,Weekday,Morning,8,0.17,782.86,QR,False,0.66,0,8.0,0
TXN02335,user_20,2026-03-01 19:02:26.543230,142,UPI_ID,P2P,Grocery,Paytm,Maharashtra,Mobile,True,6,3,207,-0.31,Weekend,Evening,7,0.06,88.71,UPI_ID,False,0.89,2,2.33,0
TXN02336,user_63,2026-03-05 15:37:26.543248,689,UPI_ID,P2M,Medical & Pharmacy,BHIM,Karnataka,Mobile,True,10,11,525,0.31,Weekday,Afternoon,4,0.07,825.0,UPI_ID,False,0.46,2,1.33,0
TXN02337,user_3,2026-03-02 15:29:26.543276,786,Intent Link,P2M,Online Shopping,Paytm,Tamil Nadu,Desktop,True,5,8,729,0.08,Weekday,Afternoon,1,0.13,833.14,Intent Link,False,0.63,2,0.33,0
TXN02338,user_56,2026-02-25 09:48:26.543307,236,Intent Link,Self Transfer,Online Shopping,BHIM,West Bengal,Mobile,False,3,11,383,-0.38,Weekday,Morning,6,0.08,601.86,Intent Link,False,0.51,2,2.0,0
TXN02339,user_92,2026-02-25 10:13:26.543325,761,UPI_ID,P2P,Online Shopping,BHIM,Karnataka,Desktop,True,5,5,769,-0.01,Weekday,Morning,1,0.15,549.29,UPI_ID,False,0.52,1,0.5,0
